user_address,pool_name,cohort,faction,user_type,balance_pre_0826,balance_0909,staked_sushi_0909,first_entry_date
0xc2fb837914b078e658b84eecb37301637c3a7134,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.1061872015033027,2020-09-05 06:22:19.000000 UTC
0x51ca31fc7efb55db794378695ef3506aba0883d2,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,6.0051062066547027,2020-09-05 11:36:31.000000 UTC
0x341b5ff25dc92589a7c6154b2738c45a26f7091c,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,6.0056997472891336,2020-09-06 12:24:23.000000 UTC
0xbb9b329414eb009f130166abf8d3539c8bc31ecf,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.59191979072500911,2020-09-03 03:08:41.000000 UTC
0x59f655ed8108606f3c729ac9716c41f166663d51,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.8055610975639951,2020-09-09 17:12:30.000000 UTC
0x565b3b224f9f83573ca560b51cd772171380f826,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.1310595538431438,2020-09-01 13:33:36.000000 UTC
0x8de32a759761bb1f459339dfdb3aad54317f1b44,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,6.5206117279907394,2020-09-01 02:57:34.000000 UTC
0x3d9afc11f0dc29f16eaff533b5dff1e91f3bb4af,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.66946367993633282,2020-09-04 15:56:44.000000 UTC
0xb15d9f9ac0cfa200c235cde33506b2f8dcd6ad6d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.8712882817402905,2020-09-09 16:16:35.000000 UTC
0x005183a81c819a89da65dc4c9a347755fb43ea2a,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,6.9259531109671606,2020-09-01 05:51:05.000000 UTC
0xf52df8a704e8ab18177d4900a5ee49c2968a2a7d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.1623676047258433,2020-09-07 00:35:31.000000 UTC
0x1dbb874bf06f7a178cab1a3f334d8c35b4c56138,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,17.792992471450859,2020-08-31 20:08:18.000000 UTC
0x9096ebbbc017be572bf13a7a68c89d341bc3aaa3,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.45997702328316659,2020-08-31 15:22:12.000000 UTC
0x58f41b41ab4884520769c382d45188f9d5c31b27,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.0426034910923709,2020-08-31 11:27:49.000000 UTC
0x4d47437c3d954fda3ec99a5e999fcb7f2d916031,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,82.2195186038742,2020-08-30 15:56:09.000000 UTC
0x549c0421c69be943a2a60e76b19b4a801682cbd3,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1193.9307116136265,2020-08-28 17:57:14.000000 UTC
0x34bd386cd32455582de2229d4c2c77b8aa174794,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.6868414924001818,2020-09-02 14:49:17.000000 UTC
0x7a741944a33ae62669b2a88672c4767279eb7d86,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.97455335923345832,2020-09-01 14:41:59.000000 UTC
0xa34ac38d1c9f0eb7c0efabad2ed1bfe7931165b6,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.893517499782511,2020-09-04 03:45:32.000000 UTC
0x26dee656e7d761b01fc624da3f3fed66a2921efe,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.4242179237970469,2020-09-07 15:03:12.000000 UTC
0xc336270ea630854e28fba8f997d0e617a6d3ce3b,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,20.432337522254674,2020-08-31 20:03:42.000000 UTC
0x30eb4c1a534351662c1ae273b8986862b60fa079,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.3806370717756384,2020-09-07 10:36:37.000000 UTC
0x019c141c7969eecc1ca105ef5588e9fccdbf6e2a,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3027.8727516686458,2020-09-07 00:31:48.000000 UTC
0x3bdd78b489427e4438c5b8927ccd1617c50030d5,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,44.956823750918353,2020-09-07 12:14:33.000000 UTC
0x68a37c633c22464917fd0d50532be0811617123b,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.9426900342667164,2020-09-06 07:44:42.000000 UTC
0x6916683ab95b955bb73caf8bab92700a2469d758,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.574625098297832,2020-09-03 13:06:12.000000 UTC
0x9b0b9e947440f34a1562cab176a7309708275a1a,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.476155681192074,2020-09-03 10:52:40.000000 UTC
0xca6ee992a9db4be1f9993db7cbc36aef56134d10,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.3041968769513685,2020-09-01 20:19:58.000000 UTC
0x36cc7b13029b5dee4034745fb4f24034f3f2ffc6,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,350.6075466237786,2020-08-30 08:22:59.000000 UTC
0x805054c222f2d242a394a20ac98c8b53dbeaf805,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,21.855826780265446,2020-08-31 16:07:19.000000 UTC
0xaa4ba008dc503733c2999089f9cf09ed10755f5e,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,168.96233852653916,2020-08-31 01:18:35.000000 UTC
0xdce0c7d7cd1c31b4c0381ef61137f851b3092a8d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,11.636605029793857,2020-08-30 10:11:39.000000 UTC
0x74a2da8ea7ffc990a9c56c8a350324a11a8c5c2c,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,5.8020392862065719,2020-09-04 02:55:51.000000 UTC
0x29ec55329c90afb2c6e6c0778218ed244ed446c8,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.575522627167096,2020-09-01 15:32:16.000000 UTC
0xe510058152640c40266d910eea4c42bf58ced7f2,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,128.65177040376196,2020-09-07 07:55:15.000000 UTC
0xc0f85116e291d9d2c24983c291f8cc10a234107e,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.31576300958222819,2020-08-28 05:20:54.000000 UTC
0xed80e93e08dc71da930fe7458a5d87746b120c87,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.3850887310529516,2020-08-28 12:25:19.000000 UTC
0xe024d0f8b612fa88d5678e279ea236403868f1f6,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,91.579104287174886,2020-09-03 19:25:25.000000 UTC
0xc163d4cbe131cf8a85b691c3ebd6c5ea81f43b33,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.8695181426639396,2020-09-09 18:22:36.000000 UTC
0x03e2c10b74a260f46ab5cf881938c5888a6142df,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,5.952335492779584,2020-09-04 06:26:58.000000 UTC
0x0c31b6605686aa26df47eb45af0e4aa6639a5fd6,COMP-WETH,New,Migrator,New Migrator,0.0,3.5527136788005009e-15,28.513896711161195,2020-08-29 21:08:54.000000 UTC
0x2ba0855c3333a537753ddc8b06cadadc511c7e75,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.8929272471968224,2020-09-01 16:40:51.000000 UTC
0xd4cb65734594c7eca25935f52a98f16363fb658a,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.28275046634924511,2020-09-01 13:12:51.000000 UTC
0x71235bc2a18e71fbae64add2059452a3f59faf5f,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,11.289247013860965,2020-08-31 18:13:40.000000 UTC
0xe40a35702d7ba6d1047067399e586f1c9a6ea417,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.4784713684497275,2020-09-01 11:42:59.000000 UTC
0xbb8ff4270ea7e6d04deb2eb5d918a347762e5d5b,COMP-WETH,New,Migrator,New Migrator,0.0,1.7763568394002505e-15,50.045538304595134,2020-09-01 05:12:04.000000 UTC
0x3ae1d71738d5b936f3361006712b48415a94a9b5,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,15.559024488447069,2020-09-01 15:32:16.000000 UTC
0x00d374f85b20732c9f14422e84fb79da6d07b994,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.1795522834236465,2020-08-29 01:31:16.000000 UTC
0x135997b08b8503c5b6b4660017dec5460b3ab3ef,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,4.936328872495193,2020-09-06 06:16:38.000000 UTC
0xb29805709b3fe945e3cd00a6844bb05e67c59866,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,23.5188249311914,2020-09-02 20:50:18.000000 UTC
0x3ffec5650357f9f0def2e503bf418fc48ce32508,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,255.12016968146813,2020-09-09 15:39:34.000000 UTC
0xd4440838a4aab784907e89a3724edd2c21ce9723,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,31.577911314748007,2020-09-09 16:44:24.000000 UTC
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,20.79422827799706,2020-09-01 09:36:43.000000 UTC
0x690915305615a69d96632428342bd4dde40a139a,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.883717638976671,2020-09-01 06:43:01.000000 UTC
0x50f4c4a3a656971b1d896306741e9df3554ef3f4,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.14492464158613422,2020-09-01 04:25:08.000000 UTC
0xbef0f67db57cddce72b46808376607a05e8d687d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.0878768640495491,2020-09-01 03:13:46.000000 UTC
0xbf759944b03f14c0c1b6e1c25cbab20aa6e4d9d7,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,6.0259512465972742,2020-08-31 04:02:54.000000 UTC
0x30a0921895ba743db2fc59635551aa397d1c1640,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.18970675219208674,2020-08-28 05:30:58.000000 UTC
0x71871929710c1b56c4a4238164e26a845f25fc46,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.127297028093445,2020-09-01 20:27:08.000000 UTC
0x2c8a5566c81832929a3249beefdc28c97d9b3afe,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.977212136191969,2020-09-04 10:44:16.000000 UTC
0x78ebe56bc138069557c89af35eb29023ff31ae2c,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.8405253248167,2020-09-06 09:13:13.000000 UTC
0x27c90d86e7affb1c28d8da8e70ea6610b8a9f768,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.0529164740200254,2020-09-06 14:58:28.000000 UTC
0x73372fd360663a0688c7db7017331495a192f28a,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,80.596021160578545,2020-09-01 13:54:42.000000 UTC
0x83d6dc4f5a472128d96dee98c060b43824163f60,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.5493910711654479,2020-09-01 22:21:09.000000 UTC
0x478fa4c971a077038b4fc5c172c3af5552224ccc,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.33272835337898254,2020-09-08 12:29:23.000000 UTC
0xa54f37f9d4d6ca9d73f1b2e8e7c0565c76faa711,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.29676565410772326,2020-09-02 23:37:47.000000 UTC
0x0300f68f3c30e4655650d99c845a95e39875b75f,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.6424508082548281,2020-08-29 12:09:28.000000 UTC
0xb755885151df63f2d7d3431c66f48c69b83850cb,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,67.5446973086211,2020-09-01 11:28:44.000000 UTC
0x6099b873858717d325ec5631b10b330c3d1546fd,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,28.36619696216987,2020-08-31 04:12:40.000000 UTC
0x605d1bfd25a360e70d65ae61b0da6e78e2edd0d7,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.0481275788022748,2020-09-02 19:01:54.000000 UTC
0x8135908bbcb583d65978accfe3da6ca927185eb1,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,88.694651811909409,2020-09-02 05:56:29.000000 UTC
0x37f2fa639ebf4827ae21ca27ec69bbc24a09f926,COMP-WETH,New,Migrator,New Migrator,0.0,8.8817841970012523e-16,35.432924058138873,2020-08-31 13:41:32.000000 UTC
0xb3e3984bfd8427bcef4f29d91d093804f22b0d65,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.93770312152061785,2020-09-01 18:54:18.000000 UTC
0xb28037800f282e7a96a79fd0b0b5c1eed64baad2,COMP-WETH,New,Migrator,New Migrator,0.0,4.9539731712400226e-06,17.0617,2020-08-31 15:34:46.000000 UTC
0xbc70667129edef75a86a64b26d7b969502faacee,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,308.05360907556224,2020-08-29 05:52:00.000000 UTC
0x9cef7d8107e68efd325635a251d1a731599fe723,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.3642454434915009,2020-09-02 04:59:21.000000 UTC
0x5aeea2ee3d9a6d71b2f2ec9ea0e9a489b3095926,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.1913759125799788,2020-09-02 16:12:17.000000 UTC
0x9b0c19000a8631c1f555bb365bde308384e4f2ff,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,116.26011278660012,2020-08-30 19:37:11.000000 UTC
0xdae92dc8849921ad2f6be522e98fceab4b4f85cd,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.3922068566033152,2020-08-31 20:13:40.000000 UTC
0x9620b36841dacd567032110000a7f090ebf2bca3,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,8.8902392315890868,2020-08-30 10:33:10.000000 UTC
0x9dfb6d99d56bfb75eb4708d469fe37581bfb9862,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.4407497556272382,2020-09-09 17:13:21.000000 UTC
0xfa088e1f6691a4de186b6486a3266687019cf916,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,13.251044941053918,2020-08-28 02:53:35.000000 UTC
0xd3ea7b3e5390219dacbefe6b80cccd4765c3bd40,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.1022476255731675,2020-08-31 19:59:02.000000 UTC
0xf1e633125b19211a6c63793f5d6074af0bba3925,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,163.02782516671161,2020-09-09 16:01:25.000000 UTC
0xc3a67c1437353bdc9c53060235a34018711de0cf,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,29.050928276828415,2020-09-09 14:40:33.000000 UTC
0xf4d50e97ee3cbc375f0ce5c8d1bdf1cca5dede19,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,5.4353606416432436,2020-09-01 14:28:05.000000 UTC
0xee8f72482a3b9289b8167958d21dc17e1d87fca4,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,11.940090493707883,2020-09-01 17:33:38.000000 UTC
0x13b7f66e740bc3fdb6f2c22302705ef03d4a5de7,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,10.485936878306008,2020-08-31 23:02:55.000000 UTC
0x35ca268681a60f9a3c163c1e9b9a71cc16b4a61b,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.2049455493381558,2020-09-08 15:27:58.000000 UTC
0xef304f60a6f1170d41bdd0d4bedd6dd438179adf,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.55694062591779037,2020-09-02 12:47:12.000000 UTC
0x6f9ef6c8ea82ca7622d4e40f96d35b624093d8fa,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.657496810785585,2020-09-01 15:10:32.000000 UTC
0x84b032ef0b3b7389eb268d3f8b10a1d6c00b485a,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.4071714360490746,2020-09-01 18:59:06.000000 UTC
0x10e797d89cd91184d058d0d2972806681af90638,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,62.979895276009167,2020-08-28 17:12:58.000000 UTC
0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.27322622531029889,2020-09-01 00:57:35.000000 UTC
0x5b5186156e2a9eb66d4f9f6b49e18142fb9e65f1,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.3292076059523188,2020-09-01 17:42:14.000000 UTC
0xb48f8022dd9f3fc4c7db40d379a3241167853741,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.0555840601387469,2020-09-02 00:05:01.000000 UTC
0xfda71bbbb968627c447b9036cddbbb96c6578db3,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.8907430174336772,2020-09-02 22:42:53.000000 UTC
0x17518effe921c5ff6e9afc9673315bc12fbb2f48,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.2236340614960568,2020-09-07 20:46:31.000000 UTC
0xebcd54d901596ce65fa504d96a397e8463d6262d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0999999999999659,23.25943063560327,2020-08-31 14:27:40.000000 UTC
0xe3cf26e259da3b6849ee2c1c43aab50f6dc15eed,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,53.871799831967692,2020-08-28 15:29:09.000000 UTC
0x88ff9a130ff500ec04a9a2c93f3cec4a3d4e96d0,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.59119840637074184,2020-08-31 11:26:35.000000 UTC
0xf84c38e1a296e9b7b0c183d8803c72b3185326c9,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,5.3690256955825131,2020-09-08 08:25:55.000000 UTC
0x6077e0d5740c04df256e956405096e9b33757693,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,17.574273072501914,2020-09-02 22:37:31.000000 UTC
0xc16623cb1505c57c56b3dd9633dbb43991ab2804,COMP-WETH,New,Migrator,New Migrator,0.0,6.9388939039072284e-18,0.49569623089283127,2020-09-03 10:42:05.000000 UTC
0x97d7b070fc926c6a07c54a3e234ec21ed51c758d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.45162078152677576,2020-09-01 16:58:26.000000 UTC
0x05308684a12889ae50b76de3c1dcda26b15fd8bc,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.2493858434176839,2020-08-31 21:29:38.000000 UTC
0x1d3643399e5534dd49f2b04f2f0615153bd209fd,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,29.176252581474689,2020-08-28 13:23:02.000000 UTC
0x134df2d703af9c7f91eca7188458ecf5914a7dc3,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.17424516392889569,2020-09-07 04:26:44.000000 UTC
0x861fabc853c8d695860a54d8d0a6557fe9be3af4,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.9888605494764913,2020-09-06 08:26:26.000000 UTC
0x7e7da68a7d2bf9d586563e25ec4986828188d679,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,17.947520047214731,2020-08-31 23:34:16.000000 UTC
0x3b9da4b11665ab73b7bf8aa169152b77a4fb3ca9,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,268.91390335072089,2020-08-31 14:29:57.000000 UTC
0x9969c5eb7a51738d0d3bb0d9fe701567a6232a5d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,4.4317179861785538,2020-09-01 14:39:24.000000 UTC
0x214d13cf6bcbb0991e5d838778dd4a240b6861c4,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,10.701899101314503,2020-09-01 18:08:44.000000 UTC
0x4086e3e1e99a563989a9390facff553a4f29b6ee,COMP-WETH,New,Migrator,New Migrator,0.0,5.6843418860808015e-14,1119.8106409099496,2020-08-29 10:43:35.000000 UTC
0xd6b806f51d41947b6c8465363de90941a81fd8bd,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,26.725119659347776,2020-08-30 12:29:50.000000 UTC
0xf83895c42ea4c2b6e1f597828a1f27a0d7147497,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,72.644004863847044,2020-08-30 18:56:09.000000 UTC
0x7525af9498280da3fc2f5498c495e89561b8ee79,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,4.938246538858162,2020-09-01 11:14:19.000000 UTC
0x8a5f7baade67d2740ce87de047a788441a93e801,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.157915579701328,2020-09-08 02:42:13.000000 UTC
0x6794471ebc084a4ca462c506afeabb93d9657c25,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,175.47128404134349,2020-08-29 11:28:00.000000 UTC
0x45c6ec2ad6f84a1c8a70db60ad89a0c6d6724e1c,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,430.48642165772816,2020-09-09 15:35:47.000000 UTC
0x934a5d5b9174061f38dcc839366a95585a6b60b0,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,4.6902575812836433,2020-09-01 18:52:59.000000 UTC
0x12429f1842c56e2116f93cbd6cf09418e49abcd7,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,88.401591005509772,2020-08-28 15:00:52.000000 UTC
0xfb626333099a91ab677bcd5e9c71bc4dbe0238a8,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,123.57837516756624,2020-08-30 16:50:42.000000 UTC
0xc8ff8211fe0d3559cd45d47eca7b8c5710c43604,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,6.3389652969221864,2020-09-01 01:25:28.000000 UTC
0x5924544a57e26b52231597aaa5e0374748c0a127,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,42.666638853513106,2020-09-01 13:19:32.000000 UTC
0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec,COMP-WETH,New,Migrator,New Migrator,0.0,9.6918029157677665e-12,225.87802136561,2020-09-06 13:23:27.000000 UTC
0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,119.14373959469035,2020-09-01 16:59:45.000000 UTC
0x66690e032ebaeb6423d7f56a282264ee3ea943ab,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.30980147361721183,2020-09-01 11:37:44.000000 UTC
0x62f35d3231e6d3c6ddd14851cc897b30b0c9f2df,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.2327984781329219,2020-08-31 05:47:01.000000 UTC
0x9c674a4ae170bb6235c50d29e007aa429fc38a6e,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,10.0,2020-09-06 12:01:57.000000 UTC
0xda4e42749cb44afa7222643ca0a3218d8df5ddb6,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.828570381071877,2020-08-28 23:41:00.000000 UTC
0x44b48afb19bcd2f89fc1195a481b304c0cc30dc6,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.1824028787116849,2020-09-01 22:44:48.000000 UTC
0x58c405fa4bd91a46fdb5821c1f5a1758845eed0d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.544712511358785,2020-09-01 08:02:39.000000 UTC
0x39520e6c3706c40c63a7f96238912bbde66809c7,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,244.95294154200411,2020-08-31 16:10:45.000000 UTC
0x855a75f56706d7be02e2d20b74a0725abbdc453e,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,101.98213312098761,2020-08-30 10:55:16.000000 UTC
0xe7a5383018f3caa983ea3e564bf2e5034ae095e8,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,17.628576220892814,2020-08-31 09:42:23.000000 UTC
0x8f492f2df0546dceacfefb8f22fb9d87b6a48b81,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,25.446249147391526,2020-09-03 06:39:12.000000 UTC
0xdf1aefb979d180b4d67cca9abb4c5108c89dc8a4,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,5.0002375883250672,2020-09-08 00:14:00.000000 UTC
0xcd79ca0dbcd5dee8dd53e9f82790d2ccb379010b,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.696934563457305,2020-09-02 08:12:46.000000 UTC
0x29c7b44e0584624c1e877d3ee0856520e2851ba6,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.5944879944546768,2020-08-29 03:20:01.000000 UTC
0xadebe12fd6e08b5e7235ec07912f838db7aa3265,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,3.2398880773122234,2020-09-05 08:06:14.000000 UTC
0x8410a2c124ce0ec183fed2e7636606cdfa453cf0,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.650659160058557,2020-09-02 16:45:01.000000 UTC
0x6a59b37bde2d80878a019e824026e462192b7b66,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,11.991881857290595,2020-08-31 16:46:24.000000 UTC
0x15a36b5888d5711dacb77e4220c86948032d5a50,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,7.2488565129088363,2020-09-04 14:30:33.000000 UTC
0xfe2bfec12dbba3f1fefb2a75fd029dec68249200,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,5.1798366913432776,2020-08-31 15:11:48.000000 UTC
0x94172ef86cb242b61147fccadf42a38dd03f7d49,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,1.4596719489515515,2020-09-07 00:40:38.000000 UTC
0xb05155d3a75b39a96a163c18587a21561af53fda,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,2.67509956344873,2020-09-03 04:22:31.000000 UTC
0x3cc9063e7ac5fa8345e1f59bc32a470ccd30ca6d,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,12.382873807045286,2020-09-01 11:45:16.000000 UTC
0xd731a27589b72e8dd309fc31b256763436304906,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,37.619136571708793,2020-08-29 05:09:03.000000 UTC
0xd4c2e4aa47bd511d2658793dad7fd682b6e0b6a4,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.59117650337011241,2020-09-08 12:24:27.000000 UTC
0xa7758b30e93d2ed6cea7c85e5b12a1d46f0f091f,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,45.231879307297845,2020-09-01 16:58:38.000000 UTC
0xbf30608066f972e705b54fe75411e54b34d671c3,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,4.8145234728517128,2020-08-29 18:54:53.000000 UTC
0x15f78152c8d30cac5ea9f52f002f5299738f3323,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,325.83878627260253,2020-09-09 16:25:23.000000 UTC
0xc6e4ad3ccdfc65687d2d60a454a8bddc1f4d6c06,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.20397103809039144,2020-09-01 16:41:45.000000 UTC
0x63eeb5e5bdbfaf2c35c6f89557425ad2079178ff,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,26.366757923070374,2020-08-28 15:35:34.000000 UTC
0xe17b347be07a423e3eb0ded3c3db82e138a48f51,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,8.127291710152269,2020-08-30 09:07:00.000000 UTC
0xd544856dd3241d376737e4b9d134fa0def24480c,COMP-WETH,New,Migrator,New Migrator,0.0,0.059914370618800949,0.3,2020-09-02 13:52:53.000000 UTC
0x5e372642775590f13b21aeb776c17a0615eb491e,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,0.23262594532808262,2020-08-28 23:59:49.000000 UTC
0xb7bc022d1ecc6b75b55f987b5f8eeb273d1ceba7,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,5.062981575265435,2020-09-01 07:39:02.000000 UTC
0xf3dfb8e3b12a5b5e12317881e19ac06284c8d7e8,COMP-WETH,New,Migrator,New Migrator,0.0,0.0,9.7779209381292151,2020-09-01 07:12:09.000000 UTC
